VariableName,Gas:Facility,Electricity:Facility
KeyValue,,
734,6798940914.280364,3484832035.342046
735,6673562051.175343,3484156637.8720775
736,6562361557.534165,3690187373.246368
737,6650806874.374176,3437561584.2031317
738,7205708545.047632,2720900590.2040424
739,7188726440.415837,2632679590.9283442
740,7616891336.13815,2095241701.7701442
741,7568576082.758605,2006871554.2721403
742,80067686.21594392,1272779895.0927956
743,617187781.4555942,1157926670.3976316
744,919327316.4989167,1104807124.3037057
745,1226713765.9009433,1120216629.9361515
746,1221819877.7785385,1106333200.3325098
747,1344843560.9963627,1120710378.1138778
748,1360294965.533945,1187836768.0454068
749,1424384022.0300357,1342783269.0621245
750,6755416414.980544,1563551144.423143
751,8484854534.232546,1853612923.2346215
752,6205849638.1514,3787427053.97046
753,5168838504.336049,3652536599.23092
754,4398145195.451881,3474730552.4888773
755,3950595891.93508,3473567050.926164
756,3765427781.1575236,3295305060.5897775
757,3185376572.619263,3476121755.6249914
758,2836940554.892701,3473545003.7541428
759,2704969837.708006,3470697112.869045
760,2771896700.665316,3646682666.7833085
761,3226040010.402807,3425710059.0313683
762,3790310242.6613855,2709046238.731529
763,4153969641.461182,2621813014.757921
764,4899335277.234212,2085082908.2349296
765,5141425094.995737,1997733708.1972897
766,7887054.1791013675,1257685086.580285
767,42168563.37207299,1085638702.3171265
768,130626991.76355866,1057168081.4960386
769,404890978.7415041,1112128940.884449
770,510667039.04472095,1099616682.4527047
771,698800300.58064,1112416997.0863025
772,693061148.3768796,1143838556.766873
773,762426161.3191894,1334235965.9673543
774,5684212822.369519,1554552562.5424232
775,5637133249.808066,1811805340.7949362
776,3584770109.7131667,3780048599.1358833
777,2767792864.360957,3646390280.2008667
778,2084522691.9474666,3469159715.0647173
779,1554561408.7729564,3468362446.9193387
780,1363585331.5032227,3288644889.8559957
781,1015351807.5416546,3467593459.2130394
782,978264241.3127588,3467530943.906775
783,992493678.719065,3467542755.842119
784,1069121462.8871663,3643614232.300756
785,1244798298.8527646,3422130408.5104437
786,1522467499.317691,2704835233.1109023
787,1606357058.8996332,2616979390.1938586
788,2092792914.2509537,2079393564.7842228
789,2212910389.5627723,1991607471.535578
790,7886499.788821536,1257685091.2617915
791,7887025.046365312,1079971958.6796105
792,15700928.27594973,1035972054.3353634
793,7887265.604001112,1035972048.6606764
794,7886434.092741891,1035972045.8473045
795,15701104.36892475,1035972053.7965577
796,7886667.382856172,1079971962.1946807
797,15725540.69036666,1257690592.1659882
798,3295270303.446037,1544474658.625281
799,2702363883.107855,1804793419.413996
800,1295695038.0462463,3776088434.618389
801,1098331561.842925,3643696639.048849
802,988985573.5292202,3467517626.0411153
803,744549333.4838345,3467218355.670286
804,799019364.5800802,3287851728.6697044
805,633924446.3724674,3467079689.2400904
806,625534328.8957019,3467054540.7885365
807,595326945.6082963,3467032235.8955364
808,611387745.9698291,3643027381.5014257
809,853982808.5008236,3421590030.0593433
810,1109011911.7808175,2704220231.0760913
811,1130949854.2529483,2616273845.70209
812,1319117704.2897742,2078258691.9450045
813,1331868103.9678442,1990303286.0671186
814,7886422.930761757,1257685093.4083428
815,7886951.68621582,1079971959.706887
816,15700790.575174505,856545438.386649
817,7887200.936830041,856545432.6640791
818,7886372.910865202,856545429.9325073
819,7886907.550770906,856545437.558657
820,15702058.203868086,900545346.4383532
821,15725453.697897919,988550667.6615627
822,2393049391.5032153,1542289634.7951446
823,2211185188.6205983,1444898730.4701526
824,1440481093.2691991,2377764833.923711
825,1261242214.8522677,2208516888.797148
826,1194187692.164253,2069328163.9191003
827,1068287084.24569,2032225771.9532044
828,1040131651.5427725,2032171360.1803966
829,1030259212.7913268,2032151394.062733
830,1836671948.1313436,1136110326.4519672
831,1971661993.7892702,1136415394.1170466
832,2132208867.715175,1312696775.2034147
833,2550458778.2528415,1360926322.827926
834,7894560.047063095,1252548302.5508604
835,15716845.45088782,1164548484.2098935
836,15715856.618359169,1164548485.0228984
837,15730743.68462371,1076552317.9360313
838,7886286.696463247,988545170.962801
839,34970166.66187945,904778765.0463991
840,42610865.31333559,862200554.7396903
841,59554327.70298644,863624908.4471823
842,67593609.06011109,862232902.3837779
843,82697313.20957412,863653814.2336874
844,92756019.52977249,906265002.2354469
845,115266749.4691689,995691878.4640838
846,332543774.01244044,1308588664.377245
847,330203357.30668336,1223727084.9829884
848,152355361.65327165,1087784480.4881136
849,102833824.99705918,943136353.9908429
850,93919756.89528333,765728845.9526535
851,82054381.09808491,767108272.2078534
852,59694961.446480766,765685640.7848146
853,61060313.49604873,767082499.0295844
854,49532077.37715594,765658259.4803268
855,44187071.35659421,767059224.7232826
856,51613913.66706782,941667405.1833687
857,105741885.44353952,1273681789.010578
858,245154644.1680904,1328438519.163628
859,302385333.4311316,1227897008.724998
860,388250466.1137426,1240578446.3974686
861,403867665.1124898,1139990202.296309
862,464689129.69220155,1064654492.4134467
863,464657732.34154576,964062469.0936406
864,492324519.6342732,1112109474.4477603
865,473564135.59577286,1099504866.330756
866,535329761.6601722,1112176050.6675472
867,536075806.29147905,1099582690.5009596
868,603856748.4210646,1156272277.1836202
869,610255202.1465484,1321403276.1729157
870,6052797730.7326145,1575879971.9522836
871,5116355609.454016,1812084953.3949838
872,2576957911.23477,3778326195.5245485
873,2005974814.9264011,3645111286.4702024
874,1795228963.5095847,3469130054.3020253
875,1460290192.2784505,3474278267.40886
876,1379787270.8224123,3298690668.4079995
877,1079843990.1080914,3479821400.927353
878,898556438.7500063,3476569741.401454
879,1021990033.1209961,3470144148.7668586
880,1222759749.8375256,3643803862.9256253
881,1534602995.9534705,3422524288.7326293
882,1827183939.2606835,2705279845.54854
883,1984210004.800045,2617524450.6982746
884,2560911197.923538,2080088297.683528
885,2698365337.386252,1992344960.3950372
886,7886868.347878853,1257685092.8112211
887,7886697.12175589,1079971967.7054574
888,15701665.74503663,1035972056.8678849
889,7886966.200663247,1035972049.7775644
890,34695228.3819247,1043016793.0021827
891,43692584.03108792,1041616260.6939341
892,54156061.36559573,1087041440.5813973
893,57586737.96930388,1263351725.3962631
894,3826683995.090832,1546323862.4407663
895,3185744142.455181,1805683212.7121885
896,1423599957.992747,3776264951.081272
897,1084617137.0869503,3643749480.2323594
898,966428364.0356581,3472282360.5967607
899,896002519.3543276,3481219716.3160768
900,955587474.4994311,3306511664.63863
901,711218431.0467416,3487966042.00531
902,451987527.09766805,3483311693.9087296
903,505275257.4991714,3474433577.3467674
904,852324058.9475001,3643577219.413433
905,1326635943.441922,3422200348.4877906
906,1861056971.8573418,2705320697.3666477
907,2484518491.830509,2618377369.5599375
908,3269144303.5282693,2081595098.4907534
909,3853111883.2351723,1994963030.0398228
910,7887486.95730629,1257685099.0709295
911,25752921.671795923,1082792148.3015492
912,38534397.71293181,1041629140.4203659
913,85689268.94661927,1043105275.005545
914,209738231.6609884,1072667268.5426518
915,547978534.6341438,1113703334.991509
916,577054351.525254,1142302093.2400975
917,968277893.0603434,1335957297.6781874
918,5054621974.32216,1552051387.168402
919,6996177946.445617,1816229079.3607383
920,5366643057.4404125,3785579098.9535766
921,4851489616.192059,3652300446.411587
922,4417626904.013998,3475326164.306342
923,4160166883.7313194,3475171385.2652626
924,3995591176.5943336,3297779795.6324153
925,3593685707.004244,3478553774.0460925
926,3286267098.478745,3476030835.3417706
927,3242060376.29626,3472380755.9993753
928,3306729661.863222,3648250632.4812913
929,3791676635.8737335,3427356613.939291
930,4312011442.888266,2710687465.142608
931,4471586770.609766,2623138467.0866814
932,4807739867.709213,2085654928.297946
933,4928989518.151515,1998049588.0739295
934,25828150.09963325,1259806844.7947676
935,43978085.77331393,1085645571.9806957
936,121121663.17529069,1043186103.4375643
937,329224930.1473865,1095281820.7991261
938,615002447.1379715,1113842009.866803
939,653266543.9599279,1098473735.492623
940,917478564.8417253,1158283731.447062
941,861911593.5858536,1320570087.9432197
942,5223287800.278709,1553031973.7478456
943,7000156489.02178,1816033930.0400453
944,5140024483.092958,3784622588.709496
945,4405646827.649915,3650621122.986343
946,3627365801.178269,3472798086.5671587
947,3139422933.6138887,3471543666.2486153
948,2919764912.977217,3291925614.493401
949,2361115032.046012,3473203624.566864
950,1904686466.3665621,3473884360.650831
951,1855550641.2308874,3470232435.6193986
952,1872399962.8089256,3645034918.3126993
953,2266940040.4119434,3393125394.8754487
954,2865627619.038447,2707136760.9389305
955,3022736527.2338934,2619466559.914562
956,3293719004.657243,2081642166.409236
957,3382491736.297483,1993858542.5627904
958,7887208.903903807,1257685100.8046517
959,7886388.022387503,1079971964.8861396
960,22900009.19855106,1040199939.68206
961,45798240.72839697,1041623907.8589344
962,55872165.312100925,1043050742.920386
963,67425108.15854408,1041664460.9866816
964,90375900.36958303,1087086330.473871
965,105263773.80029505,1263424168.6252713
966,3768218986.3749976,1546947618.7871623
967,4256810792.540945,1807818799.2850323
968,2801944568.5288467,3778530632.226371
969,2327264637.4906187,3645695486.4691105
970,2128099190.769402,3469358943.290974
971,1867533691.6729763,3471537920.9430914
972,1733598230.4094834,3295305328.686987
973,1386910995.470861,3476504864.417387
974,1290056838.0495703,3473926173.4891925
975,1474276141.9966617,3469145456.2255383
976,1623717419.3739028,3644488890.1977763
977,1891165250.859933,3392405747.9179316
978,2174835309.078635,2705891028.899912
979,2279915283.982084,2618034209.4154654
980,2502752539.1342883,2080100739.9726174
981,2557142989.8910913,1992202933.0553408
982,7887043.473353405,1257685096.7449698
983,7886879.106839088,1079971972.0084178
984,15702042.228635024,856545440.6678259
985,7887162.075738131,856545435.2423935
986,30149971.149617735,862182777.5919178
987,52271655.99694475,863603422.5560948
988,48506738.74635774,906206315.3803055
989,71931683.23208158,995632896.8098186
990,3168688157.8935537,1514098075.712408
991,3520935957.573351,1447295554.2981515
992,2619000447.584162,2342720136.546863
993,2219498247.3069277,2210027047.5104938
994,2120488430.0710332,2033869538.7429092
995,2068097257.8199086,2033791473.0346484
996,1942715939.3779955,2035497157.5732706
997,1862455046.0265276,2035657117.9948783
998,2268293538.838316,1136851854.1404994
999,2319665568.863869,1136926470.685859
1000,2539867366.171235,1313276108.1723824
1001,3140313228.629992,1330942319.333786
1002,15716833.100447664,1252548313.679793
1003,7893351.31753453,1164548489.3875854
1004,15716315.77914352,1164548488.2023823
1005,15730301.366712058,1076552335.947882
1006,34673933.902853794,994178948.793045
1007,37815919.53266829,907595796.1804067
1008,39672662.02973169,862194269.7149633
1009,50323004.846854724,863609535.1750324
1010,50378405.58016691,862206969.2329746
1011,62532658.851029545,863623570.5700725
1012,63508510.11569255,906222128.5730861
1013,82381711.8956233,995642313.847766
1014,73725474.2854484,1139475887.9654567
1015,81041587.46514967,1075099998.6651168
1016,69726346.1129884,1073683669.5516373
1017,74221754.09835847,943090624.2120974
1018,69083469.10339502,765682644.0541689
1019,75810292.57679327,767086079.0823679
1020,77805606.63217355,765686518.9824114
1021,81378761.31440859,767097424.3475417
1022,61491959.72619807,765675055.3097057
1023,89700072.57891354,767106350.0508825
1024,107378803.23656832,941716098.6192547
1025,128852495.53118348,1228939101.8178096
1026,138427382.72082993,1258308459.1030579
1027,162034690.7906506,1171742381.7801797
1028,179341136.10514542,1170369025.7426767
1029,385420743.32272,1126018391.3288152
1030,587628827.1671404,1064839792.5409554
1031,628736415.8914557,964289219.9988949
1032,829360229.2797915,1112591608.5592916
1033,750738935.2382678,1099927482.0457802
1034,979054952.5294031,1112860943.5262873
1035,869095669.2797871,1100164851.3760126
1036,1091605315.875163,1157138279.7141407
1037,937748898.4381253,1322044658.6759472
1038,6366935510.462947,1529104271.2927794
1039,7501918771.529932,1818441129.2796044
1040,5442030401.476063,3784805690.985206
1041,4821594353.31156,3651007115.1305027
1042,4287872838.210967,3473733026.9666862
1043,4033658585.3140283,3473104197.8987846
1044,3961119089.159153,3293427222.60418
1045,3500492989.1790037,3471889771.0149117
1046,3031909135.0944276,3470983915.0541306
1047,2481539465.2343507,3470002744.568653
1048,2462546451.7709503,3645850608.1507225
1049,2942108191.057967,3394090209.2355328
1050,3365846829.1699896,2707995639.6648426
1051,3444137706.4577894,2620188012.7120724
1052,3953572531.706588,2082722180.6833515
1053,3944751346.524979,1994710992.6233265
1054,15701640.22168827,1257685106.184991
1055,7886800.697553613,1079971964.4840856
1056,27255812.70390525,1040206318.8281951
1057,46940010.58593776,1041624970.7615043
1058,52386458.63036035,1043044572.896356
1059,51190854.188320525,1041639745.7555242
1060,68034704.49015412,1087052353.3842206
1061,63245483.051705666,1263361420.1318724
1062,4026070672.1869416,1516179377.7784996
1063,3449717583.127368,1806341839.0007677
1064,1908646741.1654875,3777048920.034465
1065,1532081864.4570844,3644324396.3638344
1066,1256933491.4390194,3467904042.273925
1067,1084579501.3615673,3467641995.206916
1068,1154229014.5142229,3288277084.3779483
1069,943360647.268506,3467449165.8189454
1070,879021365.8318362,3467362821.7650266
1071,816039608.0912628,3467279150.575769
1072,879297703.99848,3643340217.7396145
1073,1051324779.925636,3391077140.404724
1074,1300393359.6187303,2704479355.4894223
1075,1342307887.0557444,2616574956.9774013
1076,1565239195.2760859,2078639393.3315911
1077,1680384315.42132,1990828904.8895333
1078,7886964.5577922,1257685098.5390627
1079,7885148.13653487,1079971970.3217726
1080,15701940.84651068,1035972061.6177441
1081,7886429.020421535,1035972054.0473828
1082,23653080.00478269,1038795904.3212496
1083,56836664.68905087,1041631777.555262
1084,94255579.70935626,1087090859.1445282
1085,196714085.93985668,1314458135.9546318
1086,4419545712.801969,1739834112.5065806
1087,5829553539.237528,1812115433.4067082
1088,4285141094.5468283,3782483457.4638557
1089,3743282062.3946414,3649399763.5060906
1090,3619715757.37745,3472952845.6167216
1091,3337222650.9188004,3475810258.1424923
1092,3110831889.223406,3299501672.5933084
1093,2634555472.905892,3480754152.764432
1094,2231495638.043627,3478175916.34403
1095,2193732732.789315,3472193858.3870234
1096,2290926368.351234,3645903418.9587693
1097,2694045044.5909114,3394051090.1019654
1098,3159823568.6936884,2707858560.2284694
1099,3373142104.949045,2620254515.4137754
1100,3712404738.3236957,2082648455.9358995
